"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"11241","HDFCGROWTH","HDFCAMC - HDFCGROWTH","EQ","1.0000","1","ETF","E","NSE","134.0500","89.3600","","","24325"
"11260","HDFCVALUE","HDFCAMC - HDFCVALUE","EQ","1.0000","1","ETF","E","NSE","148.2300","98.8200","","","60207"
"11255","HDFCQUAL","HDFCAMC - HDFCQUAL","EQ","1.0000","1","ETF","E","NSE","60.8800","40.5900","","","73961"
"12578","FINIETF","ICICIPRAMC-ICICIFIN","EQ","1.0000","1","ETF","E","NSE","27.3200","18.2100","","","1005987"
"13082","KOTAKSILVE","KOTAKMAMC - KOTAKSILVE","EQ","1.0000","1","ETF","E","NSE","85.6000","57.0700","","","1351869"
"13139","EBBETF0433","EDELAMC - EBBETF0433","EQ","1.0000","1","ETF","E","NSE","1308.5400","872.3600","","","91656"
"13143","GSEC10IETF","ICICIPRAMC - ICICI10GS","EQ","1.0000","1","ETF","E","NSE","270.4600","180.3100","","","443668"
"13198","COMMOIETF","ICICIPRAMC - ICICICOMMO","EQ","1.0000","1","ETF","E","NSE","97.4600","64.9700","","","111693"
"13644","DSPBANKETF","DSPAMC - DSPBANKETF","EQ","1.0000","1","ETF","E","NSE","55.5300","37.0200","","","1143219"
"13950","KOTAKLIQ","KOTAKMAMC - KOTAKLIQ","EQ","1.0000","1","ETF","E","NSE","1200.0000","800.0000","","","13906"
"14230","HDFCBSE500","HDFCAMC - HDFCBSE500","EQ","1.0000","1","ETF","E","NSE","38.0100","25.3400","","","68617"
"14233","HDFCSML250","HDFCAMC - HDFCSML250","EQ","1.0000","1","ETF","E","NSE","182.5500","121.7000","","","415836"
"14286","GOLDETF","MIRAEAMC - MAGOLDETF","EQ","1.0000","1","ETF","E","NSE","75.1600","50.1100","","","189407"
"543781","GOLDETF","Mirae Asset Mutual Fund","E","1.0000","1","ETF","E","BSE","75.1600","50.1100","","","-1"
"14518","ABSLLIQUID","BIRLASLAMC - ABSLLIQUID","EQ","1.0000","1","ETF","E","NSE","1200.0000","800.0000","","","19987"
"14584","PSUBNKIETF","ICICIPRAMC - PSUBANKICI","EQ","1.0000","1","ETF","E","NSE","79.6500","53.1000","","","142127"
"14742","AXSENSEX","AXISAMC - AXSENSEX","EQ","1.0000","1","ETF","E","NSE","87.1800","58.1200","","","516013"
"14786","LOWVOL","MIRAEAMC - MANV30F","EQ","1.0000","1","ETF","E","NSE","212.1300","141.4200","","","13840"
"14938","GSEC10YEAR","MIRAEAMC - MAGS813ETF","EQ","1.0000","1","ETF","E","NSE","30.6400","20.4300","","","1010859"
"15085","SILVERETF","UTIAMC - SILVERETF","EQ","1.0000","1","ETF","E","NSE","86.2400","57.4900","","","256467"
"543900","SILVERETF","UTI Mutual Fund","E","1.0000","1","ETF","E","BSE","86.2400","57.4900","","","-1"
"15356","DSPGOLDETF","DSPAMC - DSPGOLDETF","EQ","1.0000","1","ETF","E","NSE","75.1900","50.1200","","","1336850"
"543903","DSPGOLDETF","DSP Mutual Fund","E","1.0000","1","ETF","E","BSE","75.1900","50.1200","","","-1"
"16777","SILVRETF","MIRAEAMC - MASILVER","EQ","1.0000","1","ETF","E","NSE","86.1100","57.4000","","","57979"
"543922","SILVRETF","Mirae Asset Mutual Fund","E","1.0000","1","ETF","E","BSE","86.1100","57.4000","","","-1"
"17207","DSPITETF","DSPAMC - DSPITETF","EQ","1.0000","1","ETF","E","NSE","45.2100","30.1400","","","438830"
"17419","BANKETF","MIRAEAMC - BANKETF","EQ","1.0000","1","ETF","E","NSE","551.8000","367.8700","","","9750"
"17572","LIQUID","MIRAEAMC - LIQUID","EQ","1.0000","1","ETF","E","NSE","1200.0000","800.0000","","","19622"
"17616","DSPPSBKETF","DSPAMC - DSPPSBKETF","EQ","1.0000","1","ETF","E","NSE","79.0600","52.7100","","","88195"
"17576","DSPPVBKETF","DSPAMC - DSPPVBKETF","EQ","1.0000","1","ETF","E","NSE","28.2000","18.8000","","","2024586"
"17613","DSPSENXETF","DSPAMC - DSPSENXETF","EQ","1.0000","1","ETF","E","NSE","86.7400","57.8300","","","30495"
"17808","QUAL30IETF","ICICIPRAMC - ICICIQTY30","EQ","1.0000","1","ETF","E","NSE","224.1000","149.4000","","","47594"
"18279","HDFCLIQUID","HDFCAMC - HDFCLIQUID","EQ","1.0000","1","ETF","E","NSE","1200.0000","800.0000","","","19703"
"18347","NIFMID150","UTIAMC - NIFMID150","EQ","1.0000","1","ETF","E","NSE","214.4100","142.9400","","","7091"
"18668","NAVINIFTY","NAVIAMC - NAVINIFTY","EQ","1.0000","1","ETF","E","NSE","262.8100","175.2000","","","9561"
"10511","UTINIFTETF","UTI Nifty ETF","EQ","1.0000","1","ETF","E","NSE","282.0000","188.0000","","","424206"
"19237","MONIFTY500","MOTILALAMC - MONIFTY500","EQ","1.0000","1","ETF","E","NSE","23.9400","15.9600","","","467609"
"19224","SENSEXETF","MIRAEAMC - SENSEXETF","EQ","1.0000","1","ETF","E","NSE","86.6700","57.7800","","","57065"
"10633","HDFCNIF100","HDFCAMC - HDFCNIF100","EQ","1.0000","1","ETF","E","NSE","26.9600","17.9700","","","537584"
"14236","HDFCMID150","HDFCAMC - HDFCMID150","EQ","1.0000","1","ETF","E","NSE","21.5000","14.3300","","","982621"
"11538","HDFCMOMENT","HDFCAMC - HDFCMOMENT","EQ","1.0000","1","ETF","E","NSE","35.0100","23.3400","","","500837"
"10619","HDFCNEXT50","HDFCAMC - HDFCNEXT50","EQ","1.0000","1","ETF","E","NSE","67.5000","45.0000","","","310633"
"11547","HDFCLOWVOL","HDFCAMC - HDFCLOWVOL","EQ","1.0000","1","ETF","E","NSE","21.2000","14.1300","","","483211"
