"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"71891","RELIANCE-Feb2024-FUT","RELIANCE FEB FUT","","5.0000","250","FUTSTK","D","NSE","2947.4000","2411.5500","2024-02-29 14:00:00","","10001"
"71892","SAIL-Feb2024-FUT","SAIL FEB FUT","","5.0000","8000","FUTSTK","D","NSE","118.9000","97.2500","2024-02-29 14:00:00","","240001"
"71893","SBICARD-Feb2024-FUT","SBICARD FEB FUT","","5.0000","800","FUTSTK","D","NSE","786.4500","643.5000","2024-02-29 14:00:00","","32001"
"71894","SBILIFE-Feb2024-FUT","SBILIFE FEB FUT","","5.0000","750","FUTSTK","D","NSE","1520.6000","1244.1500","2024-02-29 14:00:00","","15001"
"71895","SBIN-Feb2024-FUT","SBIN FEB FUT","","5.0000","1500","FUTSTK","D","NSE","668.6500","547.1000","2024-02-29 14:00:00","","45001"
"71896","SHREECEM-Feb2024-FUT","SHREECEM FEB FUT","","5.0000","25","FUTSTK","D","NSE","30420.8500","24889.8000","2024-02-29 14:00:00","","1001"
"71897","SHRIRAMFIN-Feb2024-FUT","SHRIRAMFIN FEB FUT","","5.0000","300","FUTSTK","D","NSE","2509.6000","2053.3500","2024-02-29 14:00:00","","12001"
"71898","SIEMENS-Feb2024-FUT","SIEMENS FEB FUT","","5.0000","150","FUTSTK","D","NSE","4503.2500","3684.5000","2024-02-29 14:00:00","","6001"
"71899","SRF-Feb2024-FUT","SRF FEB FUT","","5.0000","375","FUTSTK","D","NSE","2488.0500","2035.7000","2024-02-29 14:00:00","","11251"
"71900","SUNPHARMA-Feb2024-FUT","SUNPHARMA FEB FUT","","5.0000","700","FUTSTK","D","NSE","1514.1000","1238.8500","2024-02-29 14:00:00","","21001"
"71901","SUNTV-Feb2024-FUT","SUNTV FEB FUT","","5.0000","1500","FUTSTK","D","NSE","685.1500","560.6000","2024-02-29 14:00:00","","45001"
"71902","SYNGENE-Feb2024-FUT","SYNGENE FEB FUT","","5.0000","1000","FUTSTK","D","NSE","753.0500","616.1000","2024-02-29 14:00:00","","30001"
"71903","TATACHEM-Feb2024-FUT","TATACHEM FEB FUT","","5.0000","550","FUTSTK","D","NSE","1097.2000","897.7500","2024-02-29 14:00:00","","22001"
"71904","TATACOMM-Feb2024-FUT","TATACOMM FEB FUT","","5.0000","500","FUTSTK","D","NSE","1887.4000","1544.2500","2024-02-29 14:00:00","","15001"
"71905","TATACONSUM-Feb2024-FUT","TATACONSUM FEB FUT","","5.0000","900","FUTSTK","D","NSE","1259.3500","1030.4000","2024-02-29 14:00:00","","27001"
"71906","TATAMOTORS-Feb2024-FUT","TATAMOTORS FEB FUT","","5.0000","1425","FUTSTK","D","NSE","884.7500","723.9000","2024-02-29 14:00:00","","28501"
"71907","TATAPOWER-Feb2024-FUT","TATAPOWER FEB FUT","","5.0000","3375","FUTSTK","D","NSE","383.8000","314.0500","2024-02-29 14:00:00","","67501"
"71908","TATASTEEL-Feb2024-FUT","TATASTEEL FEB FUT","","5.0000","5500","FUTSTK","D","NSE","144.1000","117.9000","2024-02-29 14:00:00","","165001"
"71909","TCS-Feb2024-FUT","TCS FEB FUT","","5.0000","175","FUTSTK","D","NSE","4269.9000","3493.5500","2024-02-29 14:00:00","","7001"
"71910","TECHM-Feb2024-FUT","TECHM FEB FUT","","5.0000","600","FUTSTK","D","NSE","1513.5000","1238.3500","2024-02-29 14:00:00","","18001"
"71911","TITAN-Feb2024-FUT","TITAN FEB FUT","","5.0000","175","FUTSTK","D","NSE","4133.3500","3381.8000","2024-02-29 14:00:00","","7001"
"71912","TORNTPHARM-Feb2024-FUT","TORNTPHARM FEB FUT","","5.0000","500","FUTSTK","D","NSE","2740.8500","2242.5000","2024-02-29 14:00:00","","10001"
"71913","TRENT-Feb2024-FUT","TRENT FEB FUT","","5.0000","400","FUTSTK","D","NSE","3505.0000","2867.7500","2024-02-29 14:00:00","","8001"
"71914","TVSMOTOR-Feb2024-FUT","TVSMOTOR FEB FUT","","5.0000","350","FUTSTK","D","NSE","2200.1500","1800.1000","2024-02-29 14:00:00","","14001"
"71915","UBL-Feb2024-FUT","UBL FEB FUT","","5.0000","400","FUTSTK","D","NSE","2035.7000","1665.5500","2024-02-29 14:00:00","","16001"
"71916","ULTRACEMCO-Feb2024-FUT","ULTRACEMCO FEB FUT","","5.0000","100","FUTSTK","D","NSE","10841.3000","8870.1500","2024-02-29 14:00:00","","3001"
"71917","UPL-Feb2024-FUT","UPL FEB FUT","","5.0000","1300","FUTSTK","D","NSE","590.6000","483.2500","2024-02-29 14:00:00","","39001"
"71918","VEDL-Feb2024-FUT","VEDL FEB FUT","","5.0000","2300","FUTSTK","D","NSE","279.1000","228.3500","2024-02-29 14:00:00","","92001"
"71919","VOLTAS-Feb2024-FUT","VOLTAS FEB FUT","","5.0000","600","FUTSTK","D","NSE","1113.9500","911.4000","2024-02-29 14:00:00","","24001"
"71920","WIPRO-Feb2024-FUT","WIPRO FEB FUT","","5.0000","1500","FUTSTK","D","NSE","520.0500","425.5000","2024-02-29 14:00:00","","60001"
"71921","ZEEL-Feb2024-FUT","ZEEL FEB FUT","","5.0000","3000","FUTSTK","D","NSE","173.3500","141.8000","2024-02-29 14:00:00","","90001"
"71922","ZYDUSLIFE-Feb2024-FUT","ZYDUSLIFE FEB FUT","","5.0000","900","FUTSTK","D","NSE","806.2500","659.7000","2024-02-29 14:00:00","","36001"
"35707","MIDCPNIFTY-Mar2024-FUT","MIDCPNIFTY 22 MAR FUT","","5.0000","75","FUTIDX","D","NSE","11377.6500","9309.0000","2024-03-22 14:00:00","","4201"
"35020","FINNIFTY-Mar2024-FUT","FINNIFTY MAR FUT","","5.0000","40","FUTIDX","D","NSE","22347.0000","18283.9500","2024-03-26 14:00:00","","1801"
"36611","BANKNIFTY-Mar2024-FUT","BANKNIFTY MAR FUT","","5.0000","15","FUTIDX","D","NSE","50258.4500","41120.5500","2024-03-28 14:00:00","","901"
